store,storeName,storeBusinessName,address,city,State,zip,storeURL,phone,proPhone,proFax,latitude,Longitude
2522,Lawrenceburg Lowe's,"LOWE'S OF LAWRENCEBURG, IN",970 West Eads Pkwy,Lawrenceburg,IN,47025,http://www.lowes.com/store/IN-Lawrenceburg/2522,(812) 532-2400,(812) 532-2428,(812) 532-2409,39.08407718,-84.87895735
2523,Franklin Lowe's,"LOWE'S OF FRANKLIN, IN",2219 North Morton St,Franklin,IN,46131,http://www.lowes.com/store/IN-Franklin/2523,(317) 346-3400,(317) 346-3428,(317) 346-3403,39.50510907,-86.06666666
2524,Greenville Lowe's,"LOWE'S OF GREENVILLE, OH",1550 Wagner Ave,Greenville,OH,45331,http://www.lowes.com/store/OH-Greenville/2524,(937) 547-2400,(937) 547-2428,(937) 547-2403,40.12918382,-84.62050183
2525,Alabaster Lowe's,"LOWE'S OF ALABASTER, AL",235 Colonial Promenade Pkwy,Alabaster,AL,35007,http://www.lowes.com/store/AL-Alabaster/2525,(205) 685-4060,(205) 685-4088,(205) 685-4063,33.23141315,-86.80483993
2526,Amherst Lowe's,"LOWE'S OF AMHERST, NH","124 Route 101A, Unit 15",Amherst,NH,03031,http://www.lowes.com/store/NH-Amherst/2526,(603) 521-9241,(603) 521-9269,(603) 521-9244,42.80822231,-71.56594863
2527,Apache Junction Lowe's,"LOWE'S OF APACHE JUNCTION, AZ",1229 S. Ellsworth Rd,Mesa,AZ,85209,http://www.lowes.com/store/AZ-Mesa/2527,(480) 373-2440,(480) 373-2468,(480) 373-2443,33.39231567,-111.630531
2528,Apple Valley Lowe's,"LOWE'S OF APPLE VALLEY, CA",12189 Apple Valley Rd,Apple Valley,CA,92308,http://www.lowes.com/store/CA-Apple-Valley/2528,(760) 961-3000,(760) 961-3028,(760) 961-3003,34.4726214,-117.2406865
2529,Arlington Heights Lowe's,"LOWE'S OF ARLINGTON HEIGHTS, IL",990 West Algonquin Rd,Arlington Heights,IL,60005,http://www.lowes.com/store/IL-Arlington-Heights/2529,(847) 637-4240,(847) 637-4268,(847) 637-4243,42.05383136,-87.99533711
2530,Bardstown Lowe's,"LOWE'S OF BARDSTOWN, KY",3790 East John Rowan Blvd,Bardstown,KY,40004,http://www.lowes.com/store/KY-Bardstown/2530,(502) 349-7482,(502) 349-7510,(502) 349-7485,37.80006473,-85.4315857
2531,Bartow Lowe's,"LOWE'S OF BARTOW, FL",425 East Van Fleet Dr,Bartow,FL,33830,http://www.lowes.com/store/FL-Bartow/2531,(863) 519-4000,(863) 519-4028,(863) 519-4003,27.90281518,-81.8392862
2532,Big Rapids Lowe's,"LOWE'S OF BIG RAPIDS, MI",21555 Perry Ave,Big Rapids,MI,49307,http://www.lowes.com/store/MI-Big-Rapids/2532,(231) 580-2000,(231) 580-2028,(231) 580-2003,43.68637317,-85.51527367
2533,Bismarck Lowe's,"LOWE'S OF BISMARCK, ND",1401 Century Ave West,Bismarck,ND,58503,http://www.lowes.com/store/ND-Bismarck/2533,(701) 934-9000,(701) 934-9028,(701) 934-9003,46.83125719,-100.813513
2534,Blytheville Lowe's,"LOWE'S OF BLYTHEVILLE, AR",3790 East Main St,Blytheville,AR,72315,http://www.lowes.com/store/AR-Blytheville/2534,(870) 776-6000,(870) 776-6028,(870) 776-6003,35.93062503,-89.86841853
2535,Bolingbrook Lowe's,"LOWE'S OF BOLINGBROOK, IL",245 South Weber Rd,Bolingbrook,IL,60490,http://www.lowes.com/store/IL-Bolingbrook/2535,(630) 343-3000,(630) 343-3028,(630) 343-3003,41.6933912,-88.12566117
2536,Brunswick Lowe's,"LOWE'S OF BRUNSWICK, ME",250 Bath Rd,Brunswick,ME,04011,http://www.lowes.com/store/ME-Brunswick/2536,(207) 373-7016,(207) 373-7044,(207) 373-7019,43.90819812,-69.90515771
2537,Camden Lowe's,"LOWE'S OF CAMDEN, DE",516 Walmart Dr,Camden,DE,19934,http://www.lowes.com/store/DE-Camden/2537,(302) 697-0700,(302) 697-0728,(302) 697-0703,39.09660423,-75.54892699
2538,Camillus Lowe's,"LOWE'S OF CAMILLUS, NY",5377 West Genesee St,Camillus,NY,13031,http://www.lowes.com/store/NY-Camillus/2538,(315) 350-2220,(315) 350-2248,(315) 350-2223,43.03849364,-76.26951398
2539,C. Albuquerque Lowe's,"LOWE'S OF C. ALBUQUERQUE, NM",2001 12th St NW,Albuquerque,NM,87104,http://www.lowes.com/store/NM-Albuquerque/2539,(505) 349-2462,(505) 349-2490,(505) 349-2465,35.10762574,-106.6601715
2540,C. Oklahoma City Lowe's,"LOWE'S OF C. OKLAHOMA CITY, OK",3801 North May Ave,Oklahoma City,OK,73112,http://www.lowes.com/store/OK-Oklahoma-City/2540,(405) 246-1200,(405) 246-1228,(405) 246-1203,35.51006042,-97.56713045
2541,Cicero Lowe's,"LOWE'S OF CICERO, NY",5701 East Circle Dr,Cicero,NY,13039,http://www.lowes.com/store/NY-Cicero/2541,(315) 350-8961,(315) 350-8989,(315) 350-8964,43.14911691,-76.12027574
2542,Clarksville Lowe's,"LOWE'S OF CLARKSVILLE, IN",1350 Veterans Pkwy,Clarksville,IN,47129,http://www.lowes.com/store/IN-Clarksville/2542,(812) 258-3100,(812) 258-3128,(812) 258-3103,38.32756558,-85.75762979
2543,Collierville Lowe's,"LOWE'S OF COLLIERVILLE, TN",425 New Byhalia Rd,Collierville,TN,38017,http://www.lowes.com/store/TN-Collierville/2543,(901) 316-4000,(901) 316-4028,(901) 316-4003,35.05168291,-89.68944088
2544,Danbury Lowe's,"LOWE'S OF DANBURY, CT",67 Eagle Rd,Danbury,CT,06810,http://www.lowes.com/store/CT-Danbury/2544,(203) 546-6962,(203) 546-6990,(203) 546-6965,41.41811824,-73.41651156
2545,Delavan Lowe's,"LOWE'S OF DELAVAN, WI",2015 East Geneva St,Delavan,WI,53115,http://www.lowes.com/store/WI-Delavan/2545,(262) 740-2728,(262) 740-2756,(262) 740-2731,42.63023742,-88.60785424
2546,E. Fort Worth Lowe's,"LOWE'S OF E. FORT WORTH, TX",1111 Eastchase Pkwy,Ft. Worth,TX,76120,http://www.lowes.com/store/TX-Ft.-Worth/2546,(817) 276-5700,(817) 276-5728,(817) 276-5703,32.7638293,-97.1659684
2547,E. Palmdale Lowe's,"LOWE'S OF E. PALMDALE, CA",37080 47th St East,Palmdale,CA,93552,http://www.lowes.com/store/CA-Palmdale/2547,(661) 533-9900,(661) 533-9928,(661) 533-9903,34.5570033,-118.0428485
2548,E. Spartanburg Lowe's,"LOWE'S OF E. SPARTANBURG, SC",2079 East Main St,Spartanburg,SC,29307,http://www.lowes.com/store/SC-Spartanburg/2548,(864) 596-4770,(864) 596-4428,(864) 596-4773,34.97141127,-81.88394647
2550,El Centro Lowe's,"LOWE'S OF EL CENTRO, CA",2053 North Imperial Ave,El Centro,CA,92243,http://www.lowes.com/store/CA-El-Centro/2550,(760) 337-6700,(760) 337-6728,(760) 337-6703,32.81202929,-115.5675884
2551,Epping Lowe's,"LOWE'S OF EPPING, NH",36 Fresh River Rd,Epping,NH,03042,http://www.lowes.com/store/NH-Epping/2551,(603) 693-3000,(603) 693-3028,(603) 693-3003,43.03134621,-71.06955812
2552,Flemington - Raritan Lowe's,"LOWE'S OF FLEMINGTON - RARITAN, NJ",150 Route 31,Flemington,NJ,08822,http://www.lowes.com/store/NJ-Flemington/2552,(908) 788-4470,(908) 788-4498,(908) 788-4473,40.52711956,-74.85313634
2553,Flowood Lowe's,"LOWE'S OF FLOWOOD, MS",120 Ridge Way,Flowood,MS,39232,http://www.lowes.com/store/MS-Flowood/2553,(601) 992-8475,(601) 992-8503,(601) 992-8478,32.34082805,-90.07122682
2554,Franklin Lowe's,"LOWE'S OF FRANKLIN, WI",7027 South 27th St,Franklin,WI,53132,http://www.lowes.com/store/WI-Franklin/2554,(414) 281-2840,(414) 281-8978,(414) 281-8535,42.91812039,-87.95250858
2555,Front Royal Lowe's,"LOWE'S OF FRONT ROYAL, VA",80 Riverton Commons Dr,Front Royal,VA,22630,http://www.lowes.com/store/VA-Front-Royal/2555,(540) 305-2030,(540) 305-2058,(540) 305-2033,38.96251229,-78.18706439
2556,Santa Fe Lowe's,"LOWE'S OF SANTA FE, NM",3458 Zafarano Rd,Santa Fe,NM,87507,http://www.lowes.com/store/NM-Santa-Fe/2556,(505) 819-4080,(505) 819-4108,(505) 819-4083,35.64363329,-106.0148985
2557,Happy Valley Lowe's,"LOWE'S OF HAPPY VALLEY, AZ","2501 W. Happy Valley Rd, Bldg 40",Phoenix,AZ,85085,http://www.lowes.com/store/AZ-Phoenix/2557,(623) 445-9840,(623) 445-9868,(623) 445-9843,33.71091613,-112.1100273
2558,Henderson Lowe's,"LOWE'S OF HENDERSON, KY",2190 U.S. Highway 60 East,Henderson,KY,42420,http://www.lowes.com/store/KY-Henderson/2558,(270) 869-6500,(270) 869-6528,(270) 869-6503,37.85855712,-87.56400265
2559,Henderson Lowe's,"LOWE'S OF HENDERSON, TX",1603 U.S. Highway 79 South,Henderson,TX,75654,http://www.lowes.com/store/TX-Henderson/2559,(903) 722-2000,(903) 722-2028,(903) 722-2003,32.13839195,-94.79528684
2560,Kenosha Lowe's,"LOWE'S OF KENOSHA, WI",6500 Green Bay Rd,Kenosha,WI,53142,http://www.lowes.com/store/WI-Kenosha/2560,(262) 653-8770,(262) 653-8798,(262) 653-8773,42.57539704,-87.88838572
2561,Kent-midway Lowe's,"LOWE'S OF KENT-MIDWAY, WA",24050 Pacific Highway South,Kent,WA,98032,http://www.lowes.com/store/WA-Kent/2561,(206) 651-9036,(206) 651-9064,(206) 651-9039,47.38571944,-122.2948812
2562,Lake Havasu Lowe's,"LOWE'S OF LAKE HAVASU, AZ",4000 Highway 95N,Lake Havasu City,AZ,86404,http://www.lowes.com/store/AZ-Lake-Havasu-City/2562,(928) 764-2120,(928) 764-2148,(928) 764-2123,34.54534198,-114.3528473
2563,Laurel Lowe's,"LOWE'S OF LAUREL, MS",1490 Highway 15 North,Laurel,MS,39440,http://www.lowes.com/store/MS-Laurel/2563,(601) 399-4527,(601) 399-4555,(601) 399-4536,31.70750473,-89.14995429
2564,Laurinburg Lowe's,"LOWE'S OF LAURINBURG, NC",910 U.S. 15-401 By-pass,Laurinburg,NC,28352,http://www.lowes.com/store/NC-Laurinburg/2564,(910) 610-2365,(910) 610-2393,(910) 610-2368,34.76145353,-79.47964381
2565,Lebanon Lowe's,"LOWE'S OF LEBANON, MO",190 East Highway 32,Lebanon,MO,65536,http://www.lowes.com/store/MO-Lebanon/2565,(417) 588-6970,(417) 588-6998,(417) 588-6973,37.66575082,-92.64637064
2566,Lehighton Lowe's,"LOWE'S OF LEHIGHTON, PA",1204 Blakeslee Blvd Dr East,Lehighton,PA,18235,http://www.lowes.com/store/PA-Lehighton/2566,(570) 386-1960,(570) 453-1528,(570) 386-1963,40.81696396,-75.73330902
2567,Little Elm Lowe's,"LOWE'S OF LITTLE ELM, TX",2773 East Eldorado Pkwy,Little Elm,TX,75068,http://www.lowes.com/store/TX-Little-Elm/2567,(972) 963-4032,(972) 963-4060,(972) 963-4035,33.18009869,-96.88885463
2568,Loveland Lowe's,"LOWE'S OF LOVELAND, CO",1355 Sculptor Dr,Loveland,CO,80537,http://www.lowes.com/store/CO-Loveland/2568,(970) 663-9910,(970) 663-9938,(970) 663-9913,40.40537045,-105.0373913
2570,Lyon Township Lowe's,"LOWE'S OF LYON TOWNSHIP, MI",30547 Lyon Center Dr East,New Hudson,MI,48165,http://www.lowes.com/store/MI-New-Hudson/2570,(248) 264-3000,(248) 264-3028,(248) 264-3003,42.51455221,-83.61122422
2571,Mcalester Lowe's,"LOWE'S OF MCALESTER, OK",530 South George Nigh Expy,Mcalester,OK,74501,http://www.lowes.com/store/OK-Mcalester/2571,(918) 715-2000,(918) 715-2028,(918) 715-2003,34.9158399,-95.74326459
2572,Mechanicsville Lowe's,"LOWE'S OF MECHANICSVILLE, VA",6425 Mechanicsville Turnpike,Mechanicsville,VA,23111,http://www.lowes.com/store/VA-Mechanicsville/2572,(804) 417-8000,(804) 417-8028,(804) 417-8003,37.61305321,-77.32626777
2573,Meridian Lowe's,"LOWE'S OF MERIDIAN, ID",3400 North Eagle Rd,Meridian,ID,83646,http://www.lowes.com/store/ID-Meridian/2573,(208) 898-5220,(208) 898-5248,(208) 898-5223,43.63487329,-116.3513344
2574,Midwest City Lowe's,"LOWE'S OF MIDWEST CITY, OK",7151 SE 29th St,Midwest City,OK,73110,http://www.lowes.com/store/OK-Midwest-City/2574,(405) 869-8700,(405) 869-8728,(405) 869-8703,35.43704056,-97.40300703
2575,Mocksville Lowe's,"LOWE'S OF MOCKSVILLE, NC",1427 Yadkinville Rd,Mocksville,NC,27028,http://www.lowes.com/store/NC-Mocksville/2575,(336) 936-2560,(336) 936-2588,(336) 936-2563,35.91763706,-80.58671212
2576,Monett Lowe's,"LOWE'S OF MONETT, MO",925 East U.S. Highway 60,Monett,MO,65708,http://www.lowes.com/store/MO-Monett/2576,(417) 393-2000,(417) 393-2028,(417) 393-2003,36.91172097,-93.89722613
2577,MT. Dora Lowe's,"LOWE'S OF MT. DORA, FL",18795 U.S. Highway 441,Mt. Dora,FL,32757,http://www.lowes.com/store/FL-Mt.-Dora/2577,(352) 385-3600,(352) 385-3628,(352) 385-3603,28.82671234,-81.64495336
2578,N. Colorado Springs Lowe's,"LOWE'S OF N. COLORADO SPRINGS, CO",4252 Royal Pine Dr,Colorado Springs,CO,80920,http://www.lowes.com/store/CO-Colorado-Springs/2578,(719) 799-1400,(719) 799-1428,(719) 799-1403,38.97069848,-104.7492134
2579,Portland-delta Park Lowe's,"LOWE'S OF PORTLAND-DELTA PARK, OR",1160 N. Hayden Meadows Dr,Portland,OR,97217,http://www.lowes.com/store/OR-Portland/2579,(503) 737-3000,(503) 737-3028,(503) 737-3003,45.59313225,-122.6772076
2580,New Lenox Lowe's,"LOWE'S OF NEW LENOX, IL",2480 East Lincoln Highway,New Lenox,IL,60451,http://www.lowes.com/store/IL-New-Lenox/2580,(815) 215-6000,(815) 215-6028,(815) 215-6003,41.50706997,-87.9187534
2581,Nicholasville Lowe's,"LOWE'S OF NICHOLASVILLE, KY",1421 Keene Rd,Nicholasville,KY,40356,http://www.lowes.com/store/KY-Nicholasville/2581,(859) 881-6200,(859) 881-6228,(859) 881-6203,37.90018601,-84.58560274
2582,Ocotillo Lowe's,"LOWE'S OF OCOTILLO, AZ",4300 South Arizona Ave,Chandler,AZ,85248,http://www.lowes.com/store/AZ-Chandler/2582,(480) 883-2200,(480) 883-2228,(480) 883-2203,33.24397334,-111.8428941
2583,Palm Desert Lowe's,"LOWE'S OF PALM DESERT, CA",35900 Monterey Ave,Palm Desert,CA,92211,http://www.lowes.com/store/CA-Palm-Desert/2583,(760) 449-9060,(760) 449-9088,(760) 449-9063,33.78878473,-116.3868902
2584,Palmyra Lowe's,"LOWE'S OF PALMYRA, PA",70 North Londonderry Sq,Palmyra,PA,17078,http://www.lowes.com/store/PA-Palmyra/2584,(717) 473-2030,(717) 473-2058,(717) 473-2033,40.32212639,-76.56507361
2585,Petoskey Lowe's,"LOWE'S OF PETOSKEY, MI",2140 Anderson Rd,Petoskey,MI,49770,http://www.lowes.com/store/MI-Petoskey/2585,(231) 753-5100,(231) 753-5128,(231) 753-5103,45.3475479,-84.97352842
2586,Plover Lowe's,"LOWE'S OF PLOVER, WI",230 Crossroads Dr,Plover,WI,54467,http://www.lowes.com/store/WI-Plover/2586,(715) 869-9000,(715) 869-9028,(715) 869-9003,44.49503763,-89.51026921
2587,Pocatello Lowe's,"LOWE'S OF POCATELLO, ID",650 Bullock St,Pocatello,ID,83202,http://www.lowes.com/store/ID-Pocatello/2587,(208) 236-8900,(208) 236-8928,(208) 236-8903,42.91127728,-112.4604582
2588,Roeland Park Lowe's,"LOWE'S OF ROELAND PARK, KS",4960 Roe Blvd,Roeland Park,KS,66205,http://www.lowes.com/store/KS-Roeland-Park/2588,(913) 261-1040,(913) 261-1068,(913) 261-1043,39.03849074,-94.64199053
2589,S. Bel Air Lowe's,"LOWE'S OF S. BEL AIR, MD",414 Constant Friendship Blvd,Abingdon,MD,21009,http://www.lowes.com/store/MD-Abingdon/2589,(443) 456-7080,(443) 456-7108,(443) 456-7083,39.45761192,-76.31912129
2591,S. Bristol Lowe's,"LOWE'S OF S. BRISTOL, TN",1340 Volunteer Pkwy,Bristol,TN,37620,http://www.lowes.com/store/TN-Bristol/2591,(423) 989-7500,(423) 989-7528,(423) 989-7503,36.56106253,-82.21154179
2592,Shelbyville Lowe's,"LOWE'S OF SHELBYVILLE, KY",544 Taylorsville Rd,Shelbyville,KY,40065,http://www.lowes.com/store/KY-Shelbyville/2592,(502) 844-2720,(502) 844-2748,(502) 844-2723,38.20812509,-85.26591367
2593,South Bend Lowe's,"LOWE'S OF SOUTH BEND, IN",250 West Ireland Rd,South Bend,IN,46614,http://www.lowes.com/store/IN-South-Bend/2593,(574) 299-5126,(574) 299-5154,(574) 299-5129,41.62679566,-86.25423683
2594,Severn Lowe's,"LOWE'S OF SEVERN, MD",415 George Clauss Blvd,Severn,MD,21144,http://www.lowes.com/store/MD-Severn/2594,(443) 883-4135,(443) 883-4163,(443) 883-4138,39.14855726,-76.64773586
2595,Spartanburg Lowe's,"LOWE'S OF SPARTANBURG, SC",120 East Blackstock Rd,Spartanburg,SC,29301,http://www.lowes.com/store/SC-Spartanburg/2595,(864) 216-4934,(864) 216-4962,(864) 216-4937,34.93409385,-81.99125584
2596,Thibodaux Lowe's,"LOWE'S OF THIBODAUX, LA",614 North Canal,Thibodaux,LA,70301,http://www.lowes.com/store/LA-Thibodaux/2596,(985) 493-2874,(985) 493-2902,(985) 493-2877,29.81223251,-90.81701495
2597,Twin Falls Lowe's,"LOWE'S OF TWIN FALLS, ID",1350 Blue Lakes Blvd North,Twin Falls,ID,83301,http://www.lowes.com/store/ID-Twin-Falls/2597,(208) 737-4160,(208) 737-4188,(208) 737-4163,42.58557051,-114.4581734
2598,Van Buren Lowe's,"LOWE'S OF VAN BUREN, AR",2120 Fayetteville Rd,Van Buren,AR,72956,http://www.lowes.com/store/AR-Van-Buren/2598,(479) 494-4470,(479) 494-4498,(479) 494-4473,35.46696279,-94.35389567
2600,Warrensburg Lowe's,"LOWE'S OF WARRENSBURG, MO",912 North College Ave,Warrensburg,MO,64093,http://www.lowes.com/store/MO-Warrensburg/2600,(660) 747-1001,(660) 747-1029,(660) 747-1004,38.77771002,-93.73827123
2601,Waxahachie Lowe's,"LOWE'S OF WAXAHACHIE, TX",1420 N. Highway 77,Waxahachie,TX,75165,http://www.lowes.com/store/TX-Waxahachie/2601,(214) 399-2000,(214) 399-2028,(214) 399-2003,32.42338246,-96.83726558
2602,Waynesboro Lowe's,"LOWE'S OF WAYNESBORO, VA",801 Lew Dewitt Blvd,Waynesboro,VA,22980,http://www.lowes.com/store/VA-Waynesboro/2602,(540) 946-3760,(540) 946-3788,(540) 946-3763,38.06679897,-78.94018683
2603,Xenia Lowe's,"LOWE'S OF XENIA, OH",126 Hospitality Dr,Xenia,OH,45385,http://www.lowes.com/store/OH-Xenia/2603,(937) 347-4000,(937) 347-4028,(937) 347-4003,39.68615797,-83.96918341
2604,Concord Lowe's,"LOWE'S OF CONCORD, CA",1935 Arnold Industrial Way,Concord,CA,94520,http://www.lowes.com/store/CA-Concord/2604,(925) 566-9000,(925) 566-9028,(925) 566-9003,38.00526992,-122.0436954
2605,Tustin Lowe's,"LOWE'S OF TUSTIN, CA",2500 Park Ave,Tustin,CA,92782,http://www.lowes.com/store/CA-Tustin/2605,(714) 913-2663,(714) 913-2691,(714) 913-2666,33.69954736,-117.8256533
2606,Sandy Lowe's,"LOWE'S OF SANDY, UT",9291 South Quarry Bend Dr,Sandy,UT,84094,http://www.lowes.com/store/UT-Sandy/2606,(801) 790-5950,(801) 790-5978,(801) 790-5953,40.58514295,-111.86028
2607,Fountain Lowe's,"LOWE'S OF FOUNTAIN, CO",7710 Fountain Mesa Rd,Fountain,CO,80817,http://www.lowes.com/store/CO-Fountain/2607,(719) 799-2613,(719) 799-2641,(719) 799-2616,38.72133648,-104.701696
2608,Bozeman Lowe's,"LOWE'S OF BOZEMAN, MT",1731 Tschache Ln,Bozeman,MT,59718,http://www.lowes.com/store/MT-Bozeman/2608,(406) 522-3240,(406) 522-3268,(406) 522-3243,45.69810252,-111.0604713
2609,Newport Lowe's,"LOWE'S OF NEWPORT, TN",120 Epley Rd,Newport,TN,37821,http://www.lowes.com/store/TN-Newport/2609,(423) 613-1860,(423) 613-1888,(423) 613-1863,35.94054565,-83.21441758
2610,Tilton Lowe's,"LOWE'S OF TILTON, NH",48 Lowes Dr,Tilton,NH,03276,http://www.lowes.com/store/NH-Tilton/2610,(603) 729-2016,(603) 729-2044,(603) 729-2019,43.44994039,-71.57977201
2611,Papillion Lowe's,"LOWE'S OF PAPILLION, NE",8707 South 71st Plaza,Papillion,NE,68133,http://www.lowes.com/store/NE-Papillion/2611,(402) 516-0968,(402) 516-0996,(402) 516-0971,41.17213562,-96.02076302
2612,Hicksville Lowe's,"LOWE'S OF HICKSVILLE, NY",920 South Broadway,Hicksville,NY,11801,http://www.lowes.com/store/NY-Hicksville/2612,(516) 733-7840,(516) 733-7868,(516) 733-7843,40.74629138,-73.50246933
2613,Clearfield Lowe's,"LOWE'S OF CLEARFIELD, PA",100 Lowes Blvd,Clearfield,PA,16830,http://www.lowes.com/store/PA-Clearfield/2613,(814) 290-2000,(814) 290-2028,(814) 290-2003,41.03360424,-78.39747912
2614,Warren Lowe's,"LOWE'S OF WARREN, PA",2625 Market St,Warren,PA,16365,http://www.lowes.com/store/PA-Warren/2614,(814) 313-9003,(814) 313-9031,(814) 313-9006,41.87824412,-79.15277384
2617,Concord Lowe's,"LOWE'S OF CONCORD, NH",90 Fort Eddy Rd,Concord,NH,03301,http://www.lowes.com/store/NH-Concord/2617,(603) 573-4101,(603) 573-4129,(603) 573-4104,43.21338982,-71.52923728
2618,Gallatin Lowe's,"LOWE'S OF GALLATIN, TN",1301 Nashville Pike,Gallatin,TN,37066,http://www.lowes.com/store/TN-Gallatin/2618,(615) 230-2708,(615) 230-2736,(615) 230-2711,36.36581557,-86.48677286
2619,Keizer Lowe's,"LOWE'S OF KEIZER, OR",6225 Ulali Dr NE,Keizer,OR,97303,http://www.lowes.com/store/OR-Keizer/2619,(503) 304-3010,(503) 304-3038,(503) 304-3013,45.0104131,-122.9998657
2620,Madison Lowe's,"LOWE'S OF MADISON, MS",128 Grandview Blvd,Madison,MS,39110,http://www.lowes.com/store/MS-Madison/2620,(601) 605-3660,(601) 605-3688,(601) 605-3663,32.46594822,-90.12979375
2621,Moultrie Lowe's,"LOWE'S OF MOULTRIE, GA",602 Veteran's Pkwy North,Moultrie,GA,31788,http://www.lowes.com/store/GA-Moultrie/2621,(229) 616-3440,(229) 616-3468,(229) 616-3443,31.19375175,-83.76319096
2622,Ridgeland Lowe's,"LOWE'S OF RIDGELAND, MS",910 East County Line,Ridgeland,MS,39157,http://www.lowes.com/store/MS-Ridgeland/2622,(601) 952-1700,(601) 952-1728,(601) 952-1703,32.40109819,-90.13921632
2623,Spotsylvania County Lowe's,"LOWE'S OF SPOTSYLVANIA COUNTY, VA",10101 Southpoint Pkwy,Fredericksburg,VA,22407,http://www.lowes.com/store/VA-Fredericksburg/2623,(540) 369-9000,(540) 369-9028,(540) 369-9003,38.23994962,-77.50826918
2624,Tappahannock Lowe's,"LOWE'S OF TAPPAHANNOCK, VA",2000 Tappahannock Blvd,Tappahannock,VA,22560,http://www.lowes.com/store/VA-Tappahannock/2624,(804) 443-9110,(804) 443-9138,(804) 443-9113,37.89843065,-76.86840726
2625,Wheeling Lowe's,"LOWE'S OF WHEELING, WV",2801 Chapline St,Wheeling,WV,26003,http://www.lowes.com/store/WV-Wheeling/2625,(304) 238-2000,(304) 238-2028,(304) 238-2003,40.05303856,-80.72691262
2626,Raymore Lowe's,"LOWE'S OF RAYMORE, MO",225 North Dean Ave,Raymore,MO,64083,http://www.lowes.com/store/MO-Raymore/2626,(816) 348-4320,(816) 348-4348,(816) 348-4323,38.81098297,-94.49051533
2627,Maple Grove Lowe's,"LOWE'S OF MAPLE GROVE, MN",11201 Fountains Dr North,Maple Grove,MN,55369,http://www.lowes.com/store/MN-Maple-Grove/2627,(763) 488-2001,(763) 488-2029,(763) 488-2004,45.09008261,-93.4229506
2628,Shakopee Lowe's,"LOWE'S OF SHAKOPEE, MN",4270 Dean Lakes Blvd,Shakopee,MN,55379,http://www.lowes.com/store/MN-Shakopee/2628,(952) 367-9000,(952) 367-9028,(952) 367-9003,44.77723338,-93.46633769
2629,N. Windham Lowe's,"LOWE'S OF N. WINDHAM, ME",64 Manchester Dr,Windham,ME,04062,http://www.lowes.com/store/ME-Windham/2629,(207) 893-4016,(207) 893-4044,(207) 893-4019,43.83830301,-70.44855559
2630,Gloucester Township Lowe's,"LOWE'S OF GLOUCESTER TOWNSHIP, NJ",485 Cross Keys Rd,Sicklerville,NJ,08081,http://www.lowes.com/store/NJ-Sicklerville/2630,(856) 237-2030,(856) 237-2058,(856) 237-2033,39.74850102,-74.99294695
2631,S. Brampton Lowe's,"LOWE'S OF S. BRAMPTON, ON",370 Kennedy Rd South,Brampton,ON,L6W 4V2,http://www.lowes.com/store/ON-Brampton/2631,(905) 874-5000,,(905) 874-5003,43.678433,-79.7232917
2632,Maple Lowe's,"LOWE'S OF MAPLE, ON",200 Mcnaughton Rd,Vaughan,ON,L6A 4E2,http://www.lowes.com/store/ON-Vaughan/2632,(905) 879-2450,,(905) 879-2453,43.862178,-79.5034084
2633,W. Scarborough Lowe's,"LOWE'S OF W. SCARBOROUGH, ON",800 Warden Ave,Toronto,ON,M1L 4T7,http://www.lowes.com/store/ON-Toronto/2633,(416) 689-3570,,(416) 689-3573,43.724496,-79.288622
2634,Weaverville Lowe's,"LOWE'S OF WEAVERVILLE, NC",24 Northridge Commons Pkwy,Weaverville,NC,28787,http://www.lowes.com/store/NC-Weaverville/2634,(828) 782-9020,(828) 782-9048,(828) 782-9023,35.70456899,-82.57634626
2636,E. Lincoln County Lowe's,"LOWE'S OF E. LINCOLN COUNTY, NC",7144 Highway 73,Denver,NC,28037,http://www.lowes.com/store/NC-Denver/2636,(704) 398-3701,(704) 398-3729,(704) 398-3704,35.44830916,-81.00445884
